Sexo,Estado civil,Edad,Educacion,Ingreso anual,Ocupacion,Tamano de asentamiento,Ingreso mensual,Nivel socioeconomico,Descripción NSE
0,0,34,1,129654,4,2,10804,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,43,1,123202,4,2,10266,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,160524,4,1,13377,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,56,3,126906,4,1,10575,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,41,1,143994,4,2,11999,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,30,1,123517,4,2,10293,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,28,1,129055,4,2,10754,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,64,3,136312,1,2,11359,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,67,3,112486,4,2,9373,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,152401,4,1,12700,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,31,1,157453,4,1,13121,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,32,1,142870,4,2,11905,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,52,3,137231,4,2,11435,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,31,1,104406,4,1,8700,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,36,1,145385,4,1,12115,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,32,1,146519,4,1,12209,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,51,1,126227,4,2,10518,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,47,1,112227,4,1,9352,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,34,1,110145,4,2,9178,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,46,3,149419,4,1,12451,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,176646,4,1,14720,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,39,1,91019,4,1,7584,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,50,1,169579,4,2,14131,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,42,1,142305,4,2,11858,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,36,1,130602,4,1,10883,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,18,1,98992,4,1,8249,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,35,1,181926,4,2,15160,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,38,1,152864,4,2,12738,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,39,1,135837,4,2,11319,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,24,1,121757,1,2,10146,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,41,1,182274,4,1,15189,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,36,1,149040,4,2,12420,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,154196,4,2,12849,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,45,3,135332,4,1,11277,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,41,1,134200,4,2,11183,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,36,1,177171,4,2,14764,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,38,1,115964,1,2,9663,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,38,1,136871,1,1,11405,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,53,3,159559,4,2,13296,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,35,1,113878,4,2,9489,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,48,1,171203,4,2,14266,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,36,1,102180,4,2,8515,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,22,1,116844,4,1,9737,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,35,1,139844,4,2,11653,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,156431,1,1,13035,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,39,1,116137,1,1,9678,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,31,1,143081,4,1,11923,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,33,1,155870,4,2,12989,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,31,1,106924,1,1,8910,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,102133,4,1,8511,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,61,3,145227,1,1,12102,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,38,1,159500,4,2,13291,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,33,1,98498,1,1,8208,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,48,1,159714,4,2,13309,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,31,1,121852,1,1,10154,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,52,1,141271,4,2,11772,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,27,1,123213,4,2,10267,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,143723,4,1,11976,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,34,1,112538,1,1,9378,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,97932,4,2,8161,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,30,1,154003,1,1,12833,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,53,1,177179,4,1,14764,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,45,1,128052,4,2,10671,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,32,1,114617,4,1,9551,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,35,1,182822,4,2,15235,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,26,1,177215,4,2,14767,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,30,1,110929,4,1,9244,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,111821,4,1,9318,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,32,1,97306,4,1,8108,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,157231,4,1,13102,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,44,1,126906,1,2,10575,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,43,1,133243,4,2,11103,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,51,1,112250,4,1,9354,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,104349,1,1,8695,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,33,1,151421,4,2,12618,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,32,1,178081,4,1,14840,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,35,1,110181,1,2,9181,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,30,1,113012,4,1,9417,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,35,1,154585,4,2,12882,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,144704,4,1,12058,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,141632,4,2,11802,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,105055,4,2,8754,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,124597,4,2,10383,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,53,1,160164,4,1,13347,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,34,1,151754,4,1,12646,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,51,1,155551,4,1,12962,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,94986,4,2,7915,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,34,1,175800,1,1,14650,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,51,1,126246,4,1,10520,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,33,1,116261,4,2,9688,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,32,1,117796,1,2,9816,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,39,1,115363,4,1,9613,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,53,1,169076,4,1,14089,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,34,1,97474,4,2,8122,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,140341,4,2,11695,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,28,1,114503,4,1,9541,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,25,1,102937,4,2,8578,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,36,1,151781,4,2,12648,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,36,1,123133,4,2,10261,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,35,1,118879,4,2,9906,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,21,1,158683,4,1,13223,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,29,1,107514,4,2,8959,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,60,3,193879,4,1,16156,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,45,1,135043,4,1,11253,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,56,3,108559,1,1,9046,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,30,1,121038,4,2,10086,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,52,1,151947,4,2,12662,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,118820,4,1,9901,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,43,1,121517,4,1,10126,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,34,1,113572,4,1,9464,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,22,1,131170,4,2,10930,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,92430,1,1,7702,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,38,1,124554,1,1,10379,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,29,1,115988,4,2,9665,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,44,1,107301,4,2,8941,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,29,1,103767,4,1,8647,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,44,1,141493,4,2,11791,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,38,1,154339,4,2,12861,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,112369,1,1,9364,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,53,1,158193,4,1,13182,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,43,1,143734,4,1,11977,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,33,1,121890,4,1,10157,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,52,1,127609,1,1,10634,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,94650,1,2,7887,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,38,1,175504,4,1,14625,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,47,1,165495,4,2,13791,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,26,1,120389,4,1,10032,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,36,1,165340,4,1,13778,3,"Hogares con ingresos ligeramente inferiores al promedio, nivel educativo medio-bajo y acceso limitado a algunos servicios."
0,0,36,1,119804,4,1,9983,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,57,3,154344,4,1,12862,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,31,1,106266,4,2,8855,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,45,1,136129,4,1,11344,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,151914,4,1,12659,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,21,1,121473,4,1,10122,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,46,1,127147,4,2,10595,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
